from,to,distance
6703500-004,6703500-003,1.3276993036270142
6701800-003,6702000-009,3.333059787750244
6703200-043,6703200-017,0.8244489431381226
6701900-014,6701000-011,2.323711633682251
6703500-007,6703500-008,1.1734232902526855
6700700-006,6700700-003,1.1350877285003662
6701200-018,6701400-008,1.0372031927108765
6703500-001,6702000-004,2.8240020275115967
6702700-015,6702700-009,2.943254232406616
6703500-039,6703400-040,1.2617007493972778
6701000-013,6701000-003,4.200235366821289
6703000-004,6702900-013,3.392650842666626
6702700-004,6703200-014,1.4059066772460938
6700600-016,6700400-009,2.761603593826294
6701100-010,6702200-005,2.409027099609375
6700300-013,6700300-023,2.2264795303344727
6703600-009,6703600-005,0.788377046585083
6702700-008,6702700-006,2.159670114517212
6702800-009,6702800-001,1.5080562829971313
6700700-020,6700700-022,2.002124309539795
6701000-005,6701000-004,3.6682708263397217
6700300-006,6700300-020,2.6713106632232666
6703100-021,6702700-001,1.570957899093628
6702700-001,6702700-003,1.5116807222366333
6701200-003,6701400-006,2.431922197341919
6703600-004,6703600-011,1.3781548738479614
6701000-001,6701000-006,2.924583911895752
6701100-007,6701100-006,3.6502432823181152
6702600-004,6702200-006,3.6033596992492676
6700700-015,6701000-009,1.9704277515411377
6702800-020,6702700-006,1.7422358989715576
6701200-015,6701500-004,2.0442705154418945
6703500-048,6703500-022,2.377774953842163
6700700-006,6700700-016,1.6644935607910156
6701500-013,6701500-010,2.9496893882751465
6701800-013,6703100-018,1.7937819957733154
6701200-008,6701200-010,0.8676133155822754
6703400-029,6703700-017,0.47139668464660645
6700800-011,6700700-014,2.4059770107269287
6702500-008,6702300-005,5.229753494262695
6701500-006,6701500-007,2.8327462673187256
6701800-012,6701800-004,1.8447027206420898
6703200-038,6703200-036,0.5822634100914001
6703100-033,6703100-005,1.3292869329452515
6701600-017,6701500-005,2.7776236534118652
6702500-004,6702300-007,2.8808207511901855
6701800-007,6701800-010,1.1952013969421387
6702700-006,6702800-012,3.800734043121338
6700200-023,6700200-022,1.6952810287475586
6703100-003,6703100-018,2.1038522720336914
6701900-017,6701000-012,2.0454483032226562
6702800-020,6702800-001,1.0586694478988647
6703400-039,6703100-011,0.6340278387069702
6702600-001,6701800-018,3.557705879211426
6701800-019,6701800-020,2.262273073196411
6703400-002,6703400-006,0.5373355746269226
6703200-012,6702700-014,1.9265412092208862
6700200-019,6700200-024,2.160482168197632
6700400-011,6700400-013,4.4867095947265625
6702300-006,6702300-005,1.889233946800232
6702500-008,6702500-001,7.5466814041137695
6700800-014,6700800-003,2.228116750717163
6703700-037,6703700-026,0.34114253520965576
6703400-017,6703400-021,0.44522619247436523
6701100-009,6702300-001,4.554543972015381
6703100-019,6703200-044,1.054978847503662
6701400-006,6700700-027,2.8853600025177
6703200-012,6703200-033,0.7666723132133484
6702300-002,6702300-007,3.0507655143737793
6702500-004,6702500-003,1.8085362911224365
6703400-005,6703100-026,0.5366678237915039
6700800-006,6700800-004,1.8554152250289917
6701500-001,6701600-003,1.3798956871032715
6703400-009,6703400-022,0.6351589560508728
6703600-001,6703500-019,2.6779582500457764
6703100-025,6703100-019,1.0499364137649536
6703600-006,6703700-031,1.2334661483764648
6702900-017,6701800-016,3.1053237915039062
6703500-029,6703500-035,3.524123191833496
6701900-021,6701900-001,2.9747776985168457
6700800-002,6700800-006,0.9726614952087402
6702900-001,6702900-002,0.918240487575531
6701900-017,6701900-003,2.9640157222747803
6703300-008,6703300-002,0.38042163848876953
6702900-012,6702800-010,2.900111436843872
6700700-021,6701300-011,2.4754884243011475
6700300-021,6700300-007,1.4602984189987183
6703200-033,6703300-023,1.6458264589309692
6701900-012,6701900-009,1.085070252418518
6703100-025,6703100-032,0.5318996906280518
6702000-010,6702000-001,1.0278444290161133
6700300-023,6700300-016,3.198859930038452
6701600-012,6701600-014,2.693108558654785
6701700-013,6701700-009,2.683159589767456
6703300-003,6703300-008,0.7287789583206177
6703300-022,6703300-021,0.40289849042892456
6700100-007,6700100-011,1.1079695224761963
6702800-003,6702900-002,1.699051022529602
6703700-020,6703400-036,0.565852165222168
6700300-016,6700300-013,2.0397298336029053
6702600-008,6703000-002,5.159703731536865
6701600-005,6701600-011,1.1717184782028198
6703600-014,6703600-004,2.2412266731262207
6700100-003,6700100-013,1.1940363645553589
6701700-003,6701300-003,3.4566781520843506
6700300-009,6700300-010,3.673175573348999
6702100-003,6702100-001,1.2344614267349243
6702500-007,6702500-004,4.063268661499023
6700600-013,6700600-012,5.364095211029053
6700700-016,6700700-009,0.9695912003517151
6701700-001,6701700-012,2.6571874618530273
6703200-027,6703200-007,0.8159502148628235
6703500-051,6703500-049,1.6561753749847412
6700600-006,6700600-009,2.7225589752197266
6700700-009,6700700-006,1.2806237936019897
6700600-009,6700600-014,6.951105117797852
6700700-012,6700700-011,2.1726770401000977
6703300-003,6703300-021,0.6000814437866211
6702900-004,6702900-003,1.2833727598190308
6703400-027,6703400-038,0.30378416180610657
6703500-044,6703500-009,1.2360695600509644
6700700-004,6700700-012,1.7261204719543457
6703500-037,6703500-006,0.4716413915157318
6700900-004,6700900-011,4.157763481140137
6701000-011,6701000-012,2.389904260635376
6703600-007,6703600-014,1.0717353820800781
6703700-033,6703600-015,0.8752984404563904
6700700-027,6701400-004,1.4044333696365356
6702900-011,6703000-003,2.599696636199951
6701800-013,6701800-005,1.5517164468765259
6702700-014,6703200-033,1.2777080535888672
6703100-006,6703100-008,2.085505723953247
6701000-003,6701000-013,4.200235366821289
6701400-009,6701400-012,1.2681905031204224
6702900-004,6702900-017,2.155353546142578
6701800-006,6701800-002,1.8398284912109375
6703300-028,6703300-027,0.7618176341056824
6700200-003,6700200-001,1.5754534006118774
6700300-022,6700300-019,3.936635971069336
6701400-002,6701400-009,1.9368810653686523
6701500-009,6701500-010,1.6373772621154785
6703300-021,6703300-024,0.7281689643859863
6701800-017,6701800-016,4.4536919593811035
6701800-001,6701800-008,0.6103807687759399
6702100-009,6702100-007,1.2049593925476074
6703300-006,6703700-012,0.5657160878181458
6703500-020,6703500-015,2.3137805461883545
6702000-011,6701800-010,2.0782012939453125
6700100-018,6700100-024,2.4822611808776855
6701700-004,6701700-013,3.428534984588623
6703700-017,6703700-005,0.5641003847122192
6700900-011,6700400-013,3.9205048084259033
6703400-038,6703400-001,0.2862209379673004
6703200-003,6702700-007,2.0534775257110596
6703500-013,6703500-012,1.8722763061523438
6700400-002,6700400-006,1.9864598512649536
6700500-008,6700500-006,2.0530505180358887
6700700-015,6700700-012,1.479836344718933
6703200-013,6703200-034,0.5195965766906738
6703500-006,6703500-009,0.7777367830276489
6700500-001,6700500-003,1.2603412866592407
6703200-003,6703200-026,0.4866671562194824
6702700-017,6702700-015,4.0605244636535645
6703500-027,6703500-031,4.659574031829834
6700500-003,6700500-012,2.416846513748169
6703500-043,6703500-012,1.246495246887207
6703100-016,6703100-012,1.6377416849136353
6701800-019,6702200-007,2.6277015209198
6700700-003,6700700-015,2.579724073410034
6703300-005,6703700-029,0.5772544741630554
6700700-022,6700700-028,1.9061450958251953
6703200-017,6703200-045,0.2916114628314972
6703700-017,6703700-018,0.5352591276168823
6700700-013,6701900-009,2.427039623260498
6703100-028,6703100-022,0.6400906443595886
6703100-012,6703100-014,1.1193286180496216
6701500-019,6701500-014,2.331684112548828
6702800-006,6702800-013,1.03850519657135
6703400-011,6703400-002,0.5314462184906006
6701400-006,6701200-003,2.431922197341919
6703700-028,6703700-032,0.47836923599243164
6701500-013,6701200-016,0.9979285597801208
6701500-015,6701500-016,2.5930020809173584
6703300-035,6703700-029,0.8535357117652893
6703700-002,6703700-016,0.25694242119789124
6703400-023,6703400-012,0.5971873998641968
6700100-006,6700100-003,1.126711368560791
6702800-001,6702800-019,0.9968392848968506
6701900-003,6701900-002,1.5605683326721191
6702300-008,6702200-005,4.834367752075195
6701500-007,6701500-017,3.4839704036712646
6702900-016,6702800-013,3.196927547454834
6701500-010,6701500-022,5.363382339477539
6703400-032,6703200-037,0.7346213459968567
6700300-007,6700300-006,2.9083547592163086
6700200-023,6701300-012,2.120542287826538
6700500-014,6700500-012,1.5024564266204834
6700900-012,6702400-004,4.31606388092041
6703500-015,6703500-047,2.058931350708008
6703400-011,6703400-015,0.5905531644821167
6703500-031,6703500-028,4.505500793457031
6700300-003,6700300-008,3.277071952819824
6700600-005,6700600-001,3.0717952251434326
6702400-005,6702400-004,4.987646102905273
6703500-008,6703500-044,0.9250547289848328
6700100-028,6700100-004,1.5752214193344116
6703700-027,6703700-022,0.190510556101799
6700900-007,6700900-001,2.095597982406616
6703200-044,6703100-028,1.2264912128448486
6701900-003,6701900-015,1.339441180229187
6702000-001,6702000-007,2.508622407913208
6700400-004,6700100-011,2.8789544105529785
6703200-021,6703200-005,0.7165148258209229
6703600-010,6703600-004,1.3760179281234741
6703300-036,6703300-011,1.9662625789642334
6703500-045,6703500-047,2.4460623264312744
6700800-015,6700800-013,1.9809613227844238
6702600-003,6702600-007,2.2142179012298584
6702800-016,6702800-017,1.1595734357833862
6700300-007,6700300-019,3.5606887340545654
6701300-006,6701300-002,2.818942070007324
6701400-012,6701400-002,2.585175037384033
6700500-014,6700600-004,3.1664154529571533
6702300-003,6702400-007,4.425204277038574
6700100-017,6700100-003,2.044435501098633
6701500-002,6701600-013,2.6306838989257812
6702900-010,6702900-011,1.2191777229309082
6700100-028,6700100-017,1.725512981414795
6703700-027,6703700-035,0.6333313584327698
6702800-004,6702800-020,1.526961326599121
6700700-012,6701000-010,2.4076898097991943
6703300-020,6703300-016,2.2256486415863037
6700100-005,6700100-006,0.3208797574043274
6701700-010,6701700-008,1.1144211292266846
6703700-033,6703400-043,0.559943437576294
6701700-003,6701700-005,3.1528375148773193
6703300-031,6703300-030,0.9882977604866028
6703400-036,6703400-034,0.2069714516401291
6700300-006,6700300-009,1.6808754205703735
6703500-012,6703500-004,1.6621400117874146
6703500-011,6703500-008,1.525998592376709
6703100-034,6703400-039,0.7793735265731812
6701800-004,6701800-011,1.9904850721359253
6703300-026,6703300-036,2.032571315765381
6703500-004,6703500-005,1.015799641609192
6703500-023,6703500-018,2.5770857334136963
6701800-003,6702000-011,2.7886927127838135
6700700-006,6700700-005,0.4661361277103424
6702700-015,6702700-011,1.7817776203155518
6701600-009,6701700-008,2.2483692169189453
6701000-013,6701000-005,3.409548282623291
6703100-029,6703500-002,1.5422009229660034
6702700-018,6702700-016,3.829352855682373
6703200-020,6703200-008,0.8389562964439392
6703600-009,6703600-007,1.2054378986358643
6702100-007,6702100-016,2.038235902786255
6700200-010,6700100-017,2.5814757347106934
6702000-009,6701800-019,3.781167507171631
6703300-012,6703300-030,0.3055489957332611
6700100-019,6700200-009,1.433477759361267
6700600-008,6700400-012,3.7600913047790527
6701200-004,6701200-001,1.6516858339309692
6703200-031,6703200-022,0.6161350607872009
6701200-003,6701400-008,2.4066426753997803
6701100-004,6701100-003,1.7460659742355347
6703300-021,6703200-016,1.0699095726013184
6701100-007,6701100-008,4.625307559967041
6703100-003,6703100-007,2.195390224456787
6703100-022,6703100-020,0.5908185243606567
6700100-013,6700400-007,2.5726401805877686
6701500-013,6701500-012,0.9008984565734863
6703100-024,6703200-027,0.8460338115692139
6701900-018,6701900-002,2.5940139293670654
6703200-004,6703200-040,0.48394933342933655
6701200-017,6701500-015,1.8833225965499878
6702700-018,6702800-011,5.217865467071533
6701200-008,6701200-012,2.163137435913086
6700500-017,6700500-002,3.12758469581604
6702000-004,6703100-009,1.6992205381393433
6702500-008,6702300-007,7.203033924102783
6701800-012,6701800-006,0.6584492921829224
6703200-019,6703200-025,0.7802817225456238
6703100-030,6703100-002,1.0332484245300293
6703400-017,6703400-010,0.3847023844718933
6701600-017,6701500-007,4.706752777099609
6702500-004,6702300-009,3.3194313049316406
6700200-005,6700200-007,0.7135382890701294
6701800-007,6701800-012,0.5260324478149414
6701900-006,6701900-005,1.3868262767791748
6703400-009,6703400-011,0.3222712576389313
6703400-012,6703400-016,0.4739364683628082
6702600-001,6701800-020,3.6319377422332764
6703700-009,6703200-038,0.40250593423843384
6703200-026,6703200-041,0.6531742811203003
6701900-001,6701900-011,1.3716899156570435
6702300-006,6702300-007,2.7778549194335938
6703700-019,6703700-011,0.32163405418395996
6703700-018,6703700-015,0.3558744192123413
6702300-008,6701100-009,3.964020013809204
6703100-010,6703100-036,1.9544286727905273
6700400-012,6700900-001,3.2371468544006348
6703200-012,6703200-035,0.6715672016143799
6702800-008,6702800-006,1.6779347658157349
6700500-012,6700500-021,2.337350368499756
6703400-032,6703400-008,0.4472495913505554
6700800-004,6700200-024,2.3724403381347656
6700800-009,6700800-011,1.301793098449707
6703600-006,6703700-033,1.1315538883209229
6703100-002,6703100-037,0.6873263120651245
6701600-012,6701600-003,1.8415768146514893
6701900-021,6701900-003,2.3755130767822266
6700800-002,6700800-008,1.2493053674697876
6702900-001,6702900-004,2.0638768672943115
6701600-006,6701300-007,2.553278684616089
6700100-003,6700100-002,0.6079261898994446
6703400-025,6703500-046,1.2132433652877808
6701300-005,6701300-007,0.8644553422927856
6703400-016,6703400-040,0.8993995785713196
6703100-032,6703100-037,0.8318122625350952
6703300-008,6703300-004,0.5231078863143921
6703300-011,6703300-009,0.4343811571598053
6700100-015,6700100-012,0.7030680775642395
6702800-010,6702900-007,2.9176440238952637
6701900-012,6701900-011,1.2470250129699707
6702000-010,6702000-003,2.6488754749298096
6700600-012,6700900-012,4.047330856323242
6703400-034,6703400-030,0.49149537086486816
6700300-023,6700300-018,2.425654172897339
6703200-030,6703200-001,0.5437789559364319
6701600-012,6701600-016,3.256012439727783
6703300-022,6703300-023,1.5439517498016357
6700100-007,6700100-013,0.6189985275268555
6700300-016,6700300-015,1.5950075387954712
6702000-002,6702000-004,3.343132972717285
6700600-016,6700100-010,2.323580265045166
6703000-001,6702600-010,3.5841431617736816
6702400-002,6702400-003,4.0153021812438965
6702900-017,6702900-002,1.781908392906189
6701000-011,6701000-001,2.532999038696289
6702100-006,6702100-008,1.5075510740280151
6700300-011,6700300-021,3.8621060848236084
6700500-015,6700600-001,2.606459617614746
6700600-013,6700600-014,2.950744390487671
6703300-033,6703300-010,1.0301463603973389
6703600-007,6703600-003,1.0514823198318481
6703300-010,6703300-026,0.9466940760612488
6702900-011,6702900-008,1.7522354125976562
6700300-004,6700300-018,2.8382554054260254
6703200-011,6703200-001,0.6650884747505188
6700600-006,6700600-011,4.513309478759766
6703200-021,6703700-001,0.586308479309082
6700700-012,6700700-013,1.4043762683868408
6702900-004,6702900-005,0.7394219636917114
6703500-044,6703500-011,1.4750218391418457
6700900-011,6701000-004,3.2553367614746094
6703100-015,6702700-001,0.932392954826355
6702400-002,6702500-009,6.2091240882873535
6701200-013,6701500-002,2.1853294372558594
6701700-012,6701700-001,2.6571874618530273
6703200-025,6703200-020,0.8931678533554077
6700700-004,6700700-014,1.5925250053405762
6703000-002,6703000-008,4.889845371246338
6703200-034,6703200-025,0.8981371521949768
6703300-033,6703300-023,1.6948072910308838
6701500-004,6701500-005,2.961005449295044
6701700-004,6701700-002,3.3354175090789795
6700700-027,6701400-006,2.8853600025177
6701800-013,6701800-007,1.6377791166305542
6701500-016,6701500-015,2.5930020809173584
6701800-006,6701800-004,1.4058101177215576
6703400-008,6703400-003,0.6194216012954712
6702700-013,6703200-012,1.1357338428497314
6700300-022,6700300-021,4.117763519287109
6701400-002,6701400-011,1.3923362493515015
6703400-038,6703100-005,0.9527658820152283
6700400-007,6700400-002,2.4108457565307617
6703100-036,6703100-010,1.9544286727905273
6700400-010,6700400-007,3.0043704509735107
6700400-009,6700400-011,3.4672558307647705
