OBJECTID,Id,Shape,date,type,WeekName
5155,12230.0,"POLYGON ((13384113.957199998 2628028.5529999994, 13384070.9613 2627999.5905999988, 13384022.889600001 2627996.3062000014, 13384025.8754 2627956.5947000012, 13384059.913800001 2627889.7122999988, 13384131.2749 2627923.1534999982, 13384158.147300001 2627976.3011999987, 13384113.36 2628029.7474000007, 13384113.957199998 2628028.5529999994))",2023/07/29,戶內噴藥,30.0
5156,12231.0,"POLYGON ((13383612.1708 2628887.6677, 13383515.430100001 2628954.2514999993, 13383440.7846 2628866.1697999984, 13383494.2308 2628822.8753999993, 13383613.0665 2628821.6810999997, 13383611.573600002 2628887.9662999995, 13383612.1708 2628887.6677))",2023/07/29,戶內噴藥,30.0
5157,12229.0,"POLYGON ((13385477.708700001 2634411.3759999983, 13385418.2909 2634408.3902000003, 13385376.787999999 2634400.9255999997, 13385323.938900001 2634375.8447000012, 13385318.863000002 2634337.3275999986, 13385318.863000002 2634326.8773000017, 13385310.502700001 2634326.5786999986, 13385309.009799998 2634309.8581000008, 13385323.043200001 2634309.2608999982, 13385323.938900001 2634283.2842999995, 13385435.608600002 2634287.1658000015, 13385434.115699999 2634310.4552000016, 13385433.518599998 2634313.1424999982, 13385448.149099998 2634313.4411000013, 13385459.4952 2634362.1099000014, 13385478.6045 2634399.7313, 13385477.410100002 2634411.0773999989, 13385477.708700001 2634411.3759999983))",2023/07/26,戶內噴藥,30.0
5160,12232.0,"POLYGON ((13393279.051800001 2634517.6178000011, 13393268.6014 2634557.627799999, 13393327.1235 2634564.7938, 13393298.758200001 2634694.0799000002, 13393123.789099999 2634684.8238000013, 13393154.8416 2634487.4609999992, 13393279.051800001 2634517.6178000011))",2023/07/30,戶內噴藥,31.0
5180,,POINT EMPTY,,,
5181,,POINT EMPTY,,,
5182,12233.0,"POLYGON ((13379531.835700002 2634834.5593999997, 13379533.6272 2634835.4552000016, 13379527.954100002 2634834.2608000003, 13379544.212499999 2634754.8297999986, 13379516.0108 2634749.7621, 13379537.312800001 2634641.9785999991, 13379710.490400001 2634685.5716000013, 13379678.4395 2634860.5361, 13379531.835700002 2634834.5593999997))",2023/08/25,戶內噴藥,34.0
5205,12246.0,"POLYGON ((13379699.4709 2637209.421, 13379663.939599998 2637155.9748000018, 13379711.4142 2637128.2067000009, 13379747.2441 2637176.5769999996, 13379699.769499999 2637209.421, 13379699.4709 2637209.421))",2023/07/24,戶內噴藥,30.0
5207,,POINT EMPTY,,,
5208,,POINT EMPTY,,,
5209,12216.0,"POLYGON ((13386195.886100002 2633996.6279000007, 13386008.675099999 2633988.2676, 13385954.6318 2633830.6162, 13385908.9487 2633758.9565000013, 13385952.243099999 2633727.6054, 13386037.339000002 2633710.8847999983, 13386124.2264 2633692.3726999983, 13386190.810199998 2633947.0632000007, 13386194.990400001 2633996.0306999981, 13386195.886100002 2633996.6279000007))",2023/07/29,戶內噴藥,30.0
5211,12256.0,"POLYGON ((13384156.999899998 2633293.2963000014, 13384171.331799999 2633304.3438000008, 13384168.6446 2633343.1594999991, 13384126.8431 2633410.6391000003, 13384119.975699998 2633418.4021999985, 13384114.6012 2633417.2078999989, 13384085.3402 2633385.8568000011, 13384064.1409 2633375.4063999988, 13384062.173700001 2633369.2117, 13384053.216200002 2633336.0691, 13384052.021899998 2633322.0357999988, 13384051.723299999 2633312.182500001, 13384050.107500002 2633304.0452999994, 13384050.406100001 2633254.4805999994, 13384051.301800001 2633247.6132000014, 13384167.7489 2633232.0870000012, 13384157.8957 2633292.9976999983, 13384156.999899998 2633293.2963000014))",2023/08/10,戶內噴藥,32.0
5216,12262.0,"POLYGON ((13385933.271699999 2629577.8251999989, 13385784.279199999 2629577.228, 13385792.3409 2629514.5258000009, 13385811.450199999 2629516.3172000013, 13385813.5403 2629436.8944000006, 13385843.3985 2629438.3872999996, 13385846.085700002 2629447.9419, 13385882.512699999 2629446.7476000004, 13385884.6028 2629427.936900001, 13385914.759599999 2629428.2355000004, 13385911.7738 2629461.3781000003, 13385939.541900001 2629462.2738999985, 13385937.153299998 2629500.4924000017, 13385933.271699999 2629577.8251999989))",2023/07/26,戶內噴藥,30.0
5217,,POINT EMPTY,,,
5218,12263.0,"POLYGON ((13384770.2856 2634026.5544000007, 13384702.806000002 2634077.6119000018, 13384610.2456 2633949.2216, 13384637.715100002 2633934.2925000004, 13384770.882800002 2634025.0615000017, 13384770.2856 2634026.5544000007))",2023/07/26,戶內噴藥,30.0
5219,12255.0,"POLYGON ((13379865.5405 2635174.0179000013, 13379867.6305 2635174.3165000007, 13379859.867400002 2635172.5249999985, 13379884.6497 2635045.0304999985, 13379993.930799998 2635062.0496000014, 13379965.864100002 2635193.4257999994, 13379865.5405 2635174.0179000013))",2023/08/19,戶內噴藥,33.0
5222,,POINT EMPTY,,,
5223,,POINT EMPTY,,,
5224,,POINT EMPTY,,,
5225,,POINT EMPTY,,,
5227,12267.0,"POLYGON ((13382513.386300001 2629453.3488, 13382512.4905 2629453.9459999986, 13382558.6536 2629381.3942000009, 13382616.098499998 2629418.1160999984, 13382573.998399999 2629480.5198, 13382513.386300001 2629453.3488))",2023/07/30,戶內噴藥,31.0
5229,,POINT EMPTY,,,
5231,12266.0,"POLYGON ((13379568.4963 2635983.8652000017, 13379532.367899999 2635918.177099999, 13379534.756499998 2635897.2762999982, 13379643.739 2635846.8159000017, 13379641.3503 2635827.7067000009, 13379655.383699998 2635824.4222999997, 13379662.5497 2635847.4131000005, 13379648.2177 2635863.5364999995, 13379689.1235 2635920.5656999983, 13379568.197700001 2635984.1636999995, 13379568.4963 2635983.8652000017))",2023/07/25,孳清,30.0
5232,12269.0,"POLYGON ((13382015.649300002 2632017.4045, 13382015.3508 2632016.8073999994, 13381762.750300001 2632095.6330000013, 13381706.019699998 2631936.7874, 13381660.635200001 2631946.342, 13381645.706099998 2631911.7065000013, 13381694.673500001 2631891.4028999992, 13381716.1714 2631877.3695, 13381768.423300002 2631859.1559999995, 13381780.8618 2631905.2815999985, 13381876.408 2631873.3332999982, 13381888.4533 2631738.2302, 13381961.3074 2631719.7181, 13382015.649300002 2632017.4045))",2023/07/30,戶內噴藥,31.0
5233,,POINT EMPTY,,,
5237,,POINT EMPTY,,,
5238,,POINT EMPTY,,,
5240,,POINT EMPTY,,,
5242,12275.0,"POLYGON ((13394596.8431 2627309.3949000016, 13394584.899799999 2627221.6118, 13394690.0007 2627199.5166999996, 13394692.986499999 2627221.3132000007, 13394704.0341 2627275.0579999983, 13394675.071600001 2627290.2857000008, 13394689.104899999 2627376.2773, 13394658.351 2627382.5474999994, 13394644.019000001 2627372.3957999982, 13394640.1375 2627304.0203999989, 13394626.596500002 2627303.4442999996, 13394596.8431 2627309.3949000016))",2023/07/26,孳清,30.0
5245,12278.0,"POLYGON ((13384238.1719 2630631.4211999997, 13384024.9842 2630703.9767000005, 13384039.9133 2630524.8273999989, 13384183.2328 2630592.0084000006, 13384239.0676 2630624.8524000011, 13384237.574700002 2630631.1226000004, 13384238.1719 2630631.4211999997))",2023/07/30,戶內噴藥,31.0
5246,12279.0,"POLYGON ((13384021.102699999 2630703.6781000011, 13383821.0526 2630772.6506000012, 13383845.536400001 2630668.743999999, 13383827.920000002 2630641.5729999989, 13383881.963399999 2630449.2861, 13384037.5247 2630522.7373000011, 13384028.8658 2630633.5113000013, 13384021.102699999 2630703.3795000017, 13384021.102699999 2630703.6781000011))",2023/07/31,戶內噴藥,31.0
5249,,POINT EMPTY,,,
5250,12283.0,"POLYGON ((13379764.474800002 2628894.6920000017, 13379614.5865 2628936.7921000011, 13379619.961 2628918.5786000006, 13379634.890099999 2628897.9763999991, 13379619.363899998 2628840.0515, 13379604.7333 2628843.3359000012, 13379606.524799999 2628821.8379999995, 13379596.970199998 2628817.0606999993, 13379601.1503 2628759.4343000017, 13379588.311299998 2628755.5527000017, 13379601.4489 2628622.9822999984, 13379632.8 2628609.5461000018, 13379675.795899998 2628672.5469000004, 13379696.696600001 2628663.8880000003, 13379722.673300002 2628685.6845000014, 13379765.9677 2628774.6620000005, 13379714.313000001 2628791.3825999983, 13379765.669100001 2628893.4976999983, 13379764.474800002 2628894.6920000017))",2023/07/30,戶內噴藥,31.0
5251,12282.0,"POLYGON ((13383106.1014 2640371.6026000008, 13383106.399999999 2640371.3040999994, 13383109.3858 2640277.8478999995, 13383145.812800001 2640278.4450000003, 13383145.514199998 2640264.7102000006, 13383167.907900002 2640264.4116999991, 13383165.220600002 2640388.3231999986, 13383140.438299999 2640388.0247000009, 13383140.438299999 2640372.7969999984, 13383106.1014 2640371.6026000008))",2023/07/26,孳清,30.0
5252,12287.0,"POLYGON ((13387291.781800002 2632435.7954000011, 13387173.5433 2632479.9855000004, 13387094.120499998 2632262.3191, 13387212.9562 2632224.6977999993, 13387292.080400001 2632434.8995999992, 13387291.781800002 2632435.7954000011))",2023/07/31,戶內噴藥,31.0
5253,,POINT EMPTY,,,
5254,,POINT EMPTY,,,
5255,12290.0,"POLYGON ((13379472.1701 2634859.6374999993, 13379472.1701 2634859.0403000005, 13379446.491999999 2634960.8568000011, 13379470.378600001 2634965.6341000013, 13379465.8999 2634991.0135999992, 13379293.9166 2634958.7666999996, 13379335.4195 2634768.2712999992, 13379484.412 2634803.5040000007, 13379475.7531 2634823.807599999, 13379472.1701 2634859.6374999993))",2023/07/31,戶內噴藥,31.0
5256,,POINT EMPTY,,,
5258,12289.0,"POLYGON ((13379441.503400002 2634705.3279, 13379420.6026 2634702.6407000013, 13379403.2848 2634783.556499999, 13379334.013799999 2634765.9400999993, 13379342.672699999 2634730.4087999985, 13379320.876200002 2634725.9301000014, 13379327.7436 2634689.8016999997, 13379342.0755 2634690.6974, 13379359.094700001 2634615.1561000012, 13379434.3374 2634633.0711000003, 13379456.432500001 2634643.2228999995, 13379442.100499999 2634704.4321999997, 13379441.503400002 2634705.3279))",2023/08/01,戶內噴藥,31.0
5259,,POINT EMPTY,,,
5261,12295.0,"POLYGON ((13384655.034000002 2631896.628800001, 13384556.103999998 2631894.8275000006, 13384553.715300001 2631953.050999999, 13384594.621100001 2631954.2454000004, 13384594.023899999 2632000.8242000006, 13384491.610199999 2632004.7056999989, 13384475.1882 2631844.3671000004, 13384655.830400001 2631842.8742000014, 13384654.934700001 2631869.7465999983, 13384655.034000002 2631878.7139, 13384655.034000002 2631896.628800001))",2023/08/07,戶內噴藥,32.0
5262,,POINT EMPTY,,,
5263,12296.0,"POLYGON ((13385888.7711 2633417.4785999991, 13385874.7377 2633419.8673, 13385879.216400001 2633458.0857999995, 13385790.239 2633459.8773000017, 13385779.191399999 2633312.9748000018, 13385878.6193 2633299.8372000009, 13385885.486699998 2633350.8948, 13385909.3732 2633354.1792000011, 13385915.3449 2633409.1182999983, 13385892.353999998 2633413.2983999997, 13385888.7711 2633416.8814000003, 13385888.7711 2633417.4785999991))",2023/08/01,戶內噴藥,31.0
5288,,POINT EMPTY,,,
5290,12300.0,"POLYGON ((13384452.135000002 2633659.2161, 13384366.577300001 2633619.8079000004, 13384347.1694 2633655.9362999983, 13384282.675700001 2633626.0780999996, 13384294.618999999 2633605.4759000018, 13384269.5381 2633595.3240999989, 13384165.631499998 2633534.7120000012, 13384288.213399999 2633336.747299999, 13384434.2201 2633434.3836999983, 13384523.794799998 2633466.6306000017, 13384477.813099999 2633562.4754000008, 13384446.462000001 2633634.1352000013, 13384460.793900002 2633639.8082000017, 13384452.433600001 2633659.8132000007, 13384452.135000002 2633659.2161))",2023/08/02,戶內噴藥,31.0
5305,12302.0,"POLYGON ((13391803.7663 2627502.1251000017, 13391804.0649 2627502.4237000011, 13391783.761300001 2627503.6180000007, 13391784.3585 2627481.8214999996, 13391709.4144 2627482.120099999, 13391707.0257 2627589.0124999993, 13391631.185899999 2627559.1543000005, 13391624.019900002 2627313.1226000004, 13391785.254299998 2627357.3128000014, 13391801.377700001 2627427.4796000011, 13391803.7663 2627502.1251000017))",2023/08/01,戶內噴藥,31.0
5313,12299.0,"POLYGON ((13383946.4087 2632577.4285999984, 13383947.603 2632577.4285999984, 13384058.675500002 2632567.2767999992, 13384531.629700001 2632530.2525999993, 13384544.1701 2632662.2259000018, 13384531.629700001 2632741.0516000018, 13384511.9232 2632797.7822000012, 13384226.4787 2632807.3368999995, 13384084.950800002 2632804.351, 13384021.054200001 2632770.9098000005, 13383994.1818 2632760.7580000013, 13383978.058400001 2632763.1466999985, 13383972.683899999 2632747.6204000004, 13383951.783100002 2632632.3676999994, 13383946.4087 2632577.4285999984))",2023/08/25,孳清,34.0
5315,12305.0,"POLYGON ((13383553.086399999 2633060.8982999995, 13383448.284000002 2633003.5705000013, 13383430.9663 2632991.0300000012, 13383428.876200002 2632983.5654999986, 13383286.793900002 2632966.0438, 13383298.737100001 2632924.8394000009, 13383350.6477 2632805.9091, 13383510.3891 2632789.4871000014, 13383525.616799999 2632924.7448000014, 13383602.352400001 2632916.0859000012, 13383607.4283 2632953.7073, 13383594.5893 2632992.8214999996, 13383553.086399999 2633061.196800001, 13383553.086399999 2633060.8982999995))",2023/08/03,戶內噴藥,31.0
5316,,POINT EMPTY,,,
5318,12316.0,"POLYGON ((13383411.975699998 2629849.4869999997, 13383411.975699998 2629849.1884000003, 13383415.857299998 2629845.9039999992, 13383540.067499999 2629996.688000001, 13383403.615400001 2630115.2250999995, 13383299.111699998 2630183.0031999983, 13383283.5854 2630162.1024999991, 13383262.386100002 2630157.3251000009, 13383259.698800001 2630146.8748000003, 13383248.0541 2630122.0925000012, 13383215.508699998 2630081.7839, 13383337.628800001 2629989.2234000005, 13383297.917399999 2629940.5544999987, 13383411.975699998 2629849.4869999997))",2023/08/02,戶內噴藥,31.0
5320,12319.0,"POLYGON ((13384599.096700002 2633465.3203000017, 13384548.3378 2633472.4862999991, 13384455.7773 2633440.8365999982, 13384398.748100001 2633402.9167000018, 13384450.402800001 2633325.5839000009, 13384489.815699998 2633336.6314000003, 13384517.2852 2633240.1893999986, 13384650.1543 2633279.9008000009, 13384599.3953 2633464.7232000008, 13384599.096700002 2633465.3203000017))",2023/08/03,戶內噴藥,31.0
5324,,POINT EMPTY,,,
5327,,POINT EMPTY,,,
5328,,POINT EMPTY,,,
5329,12321.0,"POLYGON ((13385134.479400001 2633820.2368, 13385050.5779 2633815.1609000005, 13385000.4161 2633826.2085000016, 13384965.183400001 2633846.5121, 13384949.955699999 2633730.3636000007, 13384932.0407 2633596.5988, 13385015.9423 2633587.9398999996, 13385019.5253 2633611.5278999992, 13385105.517 2633595.4045, 13385130.2993 2633617.7980999984, 13385135.3752 2633716.628800001, 13385142.5412 2633822.625500001, 13385133.583700001 2633820.2368, 13385134.479400001 2633820.2368))",2023/08/04,戶內噴藥,31.0
5330,12320.0,"POLYGON ((13386941.2267 2632313.3781999983, 13386911.368500002 2632209.7701999992, 13387183.3768 2632114.8209999986, 13387224.8798 2632217.5333000012, 13386940.6296 2632313.9752999991, 13386941.2267 2632313.3781999983))",2023/08/05,戶內噴藥,31.0
5331,12323.0,"POLYGON ((13387133.3754 2632727.0898999982, 13386978.411200002 2632785.3134000003, 13386885.253600001 2632515.3951999992, 13386992.7432 2632478.6695999987, 13387049.7724 2632645.5769999996, 13387102.0242 2632627.6620000005, 13387133.6739 2632726.4926999994, 13387133.3754 2632727.0898999982))",2023/08/24,戶內噴藥,34.0
5332,12324.0,"POLYGON ((13383497.2515 2633115.2402000017, 13383480.530900002 2633136.1409000009, 13383415.141399998 2633179.1367999986, 13383341.690200001 2633152.2644000016, 13383324.3724 2633137.3352999985, 13383331.239799999 2633102.1026000008, 13383333.0313 2633091.0549999997, 13383308.8462 2633081.7989999987, 13383308.8462 2633067.7655999996, 13383264.954599999 2632993.7173000015, 13383282.8695 2632969.8306999989, 13383423.800299998 2632986.8499, 13383449.4784 2633009.2435000017, 13383481.1281 2633025.6656000018, 13383449.1798 2633065.0784000009, 13383459.033 2633069.8557000011, 13383472.1706 2633092.249400001, 13383485.606800001 2633099.116799999, 13383488.5926 2633107.1785000004, 13383498.1472 2633108.9699999988, 13383497.2515 2633114.6429999992, 13383497.2515 2633115.2402000017))",2023/08/04,戶內噴藥,31.0
5335,12329.0,"POLYGON ((13383951.9131 2630843.8935999982, 13383961.4677 2630891.9653000012, 13383863.5328 2630904.2071999982, 13383877.2676 2630990.4974000007, 13383821.134100001 2631000.6492, 13383776.645399999 2630803.8836000003, 13383882.0449 2630764.1722000018, 13383902.9456 2630856.1354999989, 13383951.614500001 2630843.8935999982, 13383951.9131 2630843.8935999982))",2023/08/05,戶內噴藥,31.0
5336,12330.0,"POLYGON ((13381284.16 2630095.2738000005, 13381223.2493 2630098.8568000011, 13381219.046999998 2630119.6413999982, 13381196.3548 2630121.4329000004, 13381201.452799998 2630023.3154999986, 13381216.9791 2630020.3297000006, 13381219.666299999 2629993.4573, 13381273.4111 2629992.2630000003, 13381285.055799998 2630094.9752000012, 13381284.16 2630095.2738000005))",2023/08/25,孳清,34.0
5337,,POINT EMPTY,,,
5339,,POINT EMPTY,,,
5340,,POINT EMPTY,,,
5341,,POINT EMPTY,,,
5342,12327.0,"POLYGON ((13380522.870299999 2629917.4362000003, 13380343.123799998 2629921.9149000011, 13380343.422400001 2629783.3728, 13380462.855300002 2629782.7756999992, 13380463.153900001 2629801.8849, 13380517.7944 2629812.6339000016, 13380522.5717 2629917.4362000003, 13380522.870299999 2629917.4362000003))",2023/07/13,戶內噴藥,28.0
5343,12322.0,"POLYGON ((13386040.883900002 2634561.1695000008, 13386015.6017 2634628.8660000004, 13385841.729600001 2634565.946800001, 13385682.883900002 2634503.2446000017, 13385721.401 2634405.3095999993, 13385890.9956 2634392.7692000009, 13385954.8922 2634378.7358000018, 13385988.3334 2634362.0152000003, 13386058.2016 2634403.2195000015, 13386041.1824 2634560.8709000014, 13386040.883900002 2634561.1695000008))",2023/08/04,戶內噴藥,31.0
5345,12333.0,"POLYGON ((13385756.3156 2634290.8883000016, 13385739.258699998 2634283.7950000018, 13385684.319600001 2634273.6431999989, 13385690.291299999 2634161.0777000003, 13385717.4622 2634165.8550000004, 13385724.031 2634121.6649000011, 13385815.3972 2634114.4989, 13385834.5064 2634116.5890000015, 13385836.895100001 2634150.3286999986, 13385847.3455 2634157.4946999997, 13385847.6441 2634173.9167000018, 13385909.7491 2634174.2153000012, 13385901.7251 2634299.8458000012, 13385884.1087 2634299.5472000018, 13385756.3156 2634290.8883000016))",2023/07/20,戶內噴藥,29.0
